user_id,survey_type,response
9567,Fashion,Yes
1520,Fashion,No
12550,Finance,No
16534,Fashion,Yes
926,Politics,Yes
5786,Sports,Neutral
22572,Sports,Neutral
1613,Finance,No
10695,Fashion,Yes
16219,Politics,No
4785,Travel,Yes
29886,Technology,No
19374,Fashion,Neutral
27114,Finance,Neutral
2713,Sports,Yes
9720,Finance,No
3171,Finance,No
19207,Technology,No
18409,Politics,No
27283,Fashion,Neutral
28915,Finance,Yes
27425,Finance,No
25303,Politics,Neutral
7688,Technology,Neutral
27345,Sports,No
14579,Technology,Yes
14256,Sports,No
14477,Fashion,Yes
20288,Fashion,No
9915,Technology,Neutral
29451,Travel,Yes
20256,Politics,No
9729,Fashion,Yes
20349,Politics,Yes
23773,Politics,No
29908,Sports,No
24533,Travel,Yes
5858,Fashion,Yes
14486,Politics,No
15107,Sports,Neutral
8363,Technology,Yes
29017,Finance,Yes
26083,Sports,Yes
24606,Sports,Yes
7434,Technology,Neutral
5285,Technology,Neutral
5424,Fashion,Neutral
3739,Sports,No
3844,Finance,Neutral
29931,Technology,Neutral
18271,Sports,No
13364,Politics,Neutral
19703,Finance,Neutral
6788,Travel,No
14030,Finance,Neutral
25110,Travel,No
1472,Sports,Yes
23485,Travel,Yes
27028,Travel,No
25852,Travel,Yes
17803,Travel,Neutral
3800,Politics,No
150,Technology,Yes
15836,Fashion,Yes
23421,Travel,No
7049,Technology,No
1332,Finance,Neutral
28043,Politics,Neutral
24468,Technology,Yes
147,Politics,Neutral
10879,Travel,No
28079,Travel,No
4426,Politics,No
9781,Politics,No
12800,Politics,No
1356,Politics,No
2342,Finance,Neutral
14929,Finance,No
29742,Finance,Yes
27389,Finance,Neutral
20499,Fashion,Neutral
15839,Fashion,Neutral
28502,Sports,No
15469,Finance,Neutral
7078,Technology,No
27486,Politics,No
18703,Technology,No
17655,Sports,Yes
232,Sports,No
24809,Travel,Neutral
14044,Sports,Yes
14668,Politics,Neutral
10899,Sports,Neutral
21918,Sports,Yes
11952,Politics,Neutral
1841,Politics,Yes
19322,Politics,Yes
20197,Sports,No
21097,Fashion,Neutral
7540,Politics,No
25852,Sports,Yes
2514,Sports,Yes
1211,Technology,No
18135,Technology,Neutral
21243,Fashion,Yes
7766,Technology,No
3662,Politics,No
22370,Finance,No
16256,Finance,No
13165,Sports,Neutral
24598,Travel,Yes
16469,Travel,Yes
19079,Fashion,Neutral
24628,Fashion,Yes
17281,Technology,Yes
22153,Fashion,Neutral
4787,Technology,Yes
8061,Fashion,Yes
5668,Finance,No
1912,Travel,No
6812,Politics,No
9275,Technology,Yes
7434,Sports,Neutral
20777,Sports,No
25334,Finance,Yes
10022,Sports,No
11890,Fashion,Neutral
23261,Sports,Yes
19709,Sports,Yes
10021,Politics,Neutral
4753,Finance,No
2485,Travel,No
17352,Politics,Neutral
12828,Sports,Neutral
17254,Politics,Yes
2402,Travel,Neutral
16071,Fashion,Neutral
4086,Finance,Neutral
25809,Sports,Yes
6474,Travel,Yes
2637,Travel,Neutral
7186,Travel,Neutral
22239,Travel,Neutral
6631,Politics,Yes
12585,Technology,No
23544,Sports,Neutral
28175,Travel,Yes
11276,Travel,Yes
13054,Politics,Yes
1058,Politics,No
7689,Technology,Yes
17557,Finance,Neutral
19696,Finance,No
1915,Finance,Yes
21901,Sports,Yes
6,Travel,Neutral
1626,Travel,Yes
21910,Fashion,No
22351,Politics,Neutral
28825,Politics,Neutral
10527,Technology,No
7669,Sports,Neutral
4936,Travel,Neutral
18246,Sports,Neutral
12854,Politics,Neutral
3412,Technology,Neutral
26683,Sports,Yes
25802,Sports,No
22528,Fashion,Yes
2606,Travel,Yes
16328,Sports,No
22523,Finance,Neutral
26392,Politics,No
20706,Finance,Neutral
7680,Fashion,Neutral
1550,Finance,No
11904,Travel,Neutral
15178,Fashion,No
20516,Finance,Neutral
17348,Sports,Yes
4511,Politics,Yes
14057,Politics,Yes
10725,Finance,No
28801,Fashion,Yes
19828,Travel,No
717,Fashion,Neutral
10004,Technology,Neutral
5858,Fashion,Yes
15126,Fashion,Neutral
21408,Fashion,Neutral
18139,Technology,No
29424,Travel,No
28271,Finance,Yes
27255,Finance,No
27238,Fashion,Yes
12169,Fashion,No
20035,Travel,Yes
9369,Sports,Neutral
13354,Finance,Yes
7919,Sports,Yes
6202,Travel,Yes
17015,Sports,Neutral
11675,Technology,Neutral
6526,Technology,Yes
15602,Politics,Neutral
9557,Travel,Neutral
25228,Finance,Neutral
8979,Fashion,No
27062,Finance,Yes
8132,Technology,No
9447,Technology,Yes
28519,Technology,No
6019,Technology,Yes
1725,Technology,Yes
29028,Fashion,Neutral
20937,Politics,Yes
19355,Technology,Neutral
22231,Finance,Yes
253,Fashion,Yes
15236,Politics,Neutral
26984,Politics,Yes
15726,Politics,Neutral
6109,Finance,Neutral
12535,Finance,No
22752,Finance,Yes
23646,Fashion,Yes
19881,Sports,No
22027,Travel,Yes
10107,Technology,Neutral
19293,Politics,Neutral
12919,Travel,Yes
4063,Politics,Neutral
18728,Politics,Neutral
13590,Technology,Yes
1648,Technology,Neutral
828,Technology,Neutral
29660,Fashion,Yes
8213,Fashion,Yes
15267,Travel,Neutral
27364,Sports,Neutral
7384,Finance,Neutral
5547,Travel,Yes
18669,Fashion,Neutral
19128,Sports,Neutral
22681,Finance,Neutral
20230,Politics,Neutral
9277,Travel,No
22097,Technology,No
24975,Technology,Neutral
12552,Finance,Yes
8017,Technology,No
16671,Sports,Neutral
4592,Fashion,No
7616,Technology,Neutral
19381,Technology,Yes
3956,Politics,Yes
8952,Sports,Neutral
22622,Travel,Neutral
10883,Technology,Yes
11574,Technology,Neutral
14153,Sports,Neutral
3579,Travel,Yes
10529,Fashion,No
25882,Travel,No
15979,Sports,Yes
26851,Technology,No
873,Politics,Neutral
4081,Fashion,No
17784,Technology,Neutral
24720,Sports,No
26835,Finance,Neutral
7952,Sports,Yes
20755,Sports,No
14165,Finance,No
29730,Sports,No
6695,Fashion,Neutral
4075,Finance,No
1251,Politics,No
23701,Politics,Neutral
21575,Technology,No
11189,Sports,Neutral
15156,Sports,Yes
3723,Politics,Yes
15281,Sports,No
5764,Politics,Yes
14247,Sports,Neutral
17760,Technology,No
3999,Sports,Yes
17308,Finance,No
22618,Technology,Yes
13240,Fashion,No
6576,Fashion,Yes
2764,Technology,Yes
2454,Politics,Neutral
5838,Sports,Yes
25923,Fashion,No
3343,Politics,No
13287,Finance,Neutral
19933,Fashion,Neutral
23122,Travel,No
18597,Sports,Neutral
27410,Technology,Yes
17000,Fashion,Neutral
28508,Fashion,Neutral
15905,Politics,Yes
9440,Finance,Yes
11929,Travel,Neutral
10291,Sports,Yes
14861,Politics,Neutral
26675,Travel,Neutral
23449,Sports,No
27958,Technology,No
4144,Technology,Yes
13450,Technology,Neutral
25357,Travel,No
24350,Politics,Yes
21847,Technology,No
3320,Finance,Neutral
1509,Technology,No
14138,Politics,No
4994,Travel,Yes
2284,Technology,Neutral
17090,Fashion,No
14888,Sports,No
11141,Finance,Neutral
850,Sports,Yes
29551,Finance,No
16610,Technology,Neutral
19732,Fashion,Neutral
406,Technology,Neutral
8633,Fashion,Yes
19091,Technology,No
11792,Sports,Neutral
11148,Fashion,Yes
1310,Finance,Neutral
21503,Travel,No
24824,Fashion,Neutral
2974,Politics,Neutral
21719,Politics,Neutral
18006,Technology,Yes
13752,Travel,No
13321,Technology,No
22077,Sports,Yes
4341,Technology,Neutral
23155,Politics,Neutral
13871,Politics,Neutral
27961,Technology,Neutral
17147,Politics,Neutral
22390,Technology,Yes
24903,Technology,Neutral
26823,Finance,No
16699,Travel,Neutral
18759,Politics,Yes
23100,Travel,Neutral
25626,Travel,Yes
3583,Technology,Yes
22410,Finance,Neutral
12615,Technology,No
28848,Politics,Yes
11394,Sports,Neutral
12370,Finance,Yes
15909,Politics,Neutral
6663,Politics,No
23466,Technology,No
4355,Finance,Yes
19047,Fashion,Yes
112,Travel,Yes
20658,Technology,Neutral
16693,Fashion,Neutral
979,Politics,Neutral
17790,Finance,Yes
16686,Travel,No
15795,Travel,Yes
2921,Finance,Neutral
29053,Travel,No
3202,Politics,Yes
24208,Travel,Yes
6309,Politics,Yes
21026,Travel,No
18642,Politics,No
29819,Finance,No
13476,Sports,Neutral
12015,Politics,Neutral
8714,Fashion,Neutral
9100,Fashion,Yes
27111,Politics,No
12955,Politics,No
10162,Sports,No
10874,Travel,Yes
24492,Politics,Yes
10004,Sports,Yes
17807,Finance,No
27774,Sports,No
6874,Finance,Neutral
6240,Sports,Neutral
5075,Technology,Neutral
4748,Technology,No
6,Finance,Neutral
29121,Politics,Neutral
965,Fashion,Yes
4704,Sports,Yes
4684,Fashion,Yes
11827,Sports,Neutral
12056,Sports,Neutral
21581,Finance,Yes
21580,Fashion,Yes
5900,Sports,Neutral
25242,Travel,No
28682,Travel,Yes
4312,Travel,No
3863,Fashion,No
11150,Technology,Yes
15898,Technology,Neutral
5666,Travel,Neutral
22393,Travel,No
22254,Travel,Yes
28469,Finance,No
3987,Technology,Neutral
3652,Politics,Neutral
6052,Travel,Yes
24712,Finance,Yes
2561,Technology,Neutral
5217,Finance,No
17933,Sports,Neutral
5323,Travel,Neutral
23783,Finance,No
7129,Technology,Yes
1533,Politics,Neutral
629,Politics,Yes
5173,Sports,Neutral
27665,Travel,Neutral
9193,Technology,Neutral
4645,Fashion,Yes
20767,Sports,Neutral
22688,Finance,Yes
10516,Fashion,No
19150,Travel,No
21857,Finance,Neutral
6371,Technology,Neutral
16520,Fashion,Neutral
18205,Fashion,No
1537,Fashion,No
25612,Fashion,Neutral
7545,Fashion,No
22354,Sports,Neutral
11836,Technology,Neutral
7251,Sports,Yes
17040,Finance,No
4163,Travel,Neutral
9786,Finance,No
21270,Sports,No
5666,Technology,Yes
25626,Politics,No
7320,Fashion,Yes
27376,Technology,Neutral
14943,Sports,Yes
26807,Travel,Neutral
23047,Travel,Yes
27370,Fashion,No
815,Politics,No
11365,Politics,Neutral
2120,Finance,No
21659,Finance,No
6849,Finance,Yes
10810,Politics,No
4091,Technology,No
25794,Finance,No
17439,Fashion,Yes
8223,Travel,No
14166,Technology,Neutral
13085,Sports,Neutral
22311,Finance,Neutral
7840,Finance,Neutral
15741,Travel,No
2724,Finance,No
25576,Travel,Yes
24071,Sports,Yes
12288,Fashion,No
6036,Fashion,No
19479,Finance,Neutral
7165,Politics,Neutral
18817,Fashion,Neutral
25887,Politics,Neutral
3490,Technology,No
2897,Sports,Yes
20966,Fashion,No
1811,Technology,No
18775,Sports,Yes
27281,Sports,Yes
16851,Finance,Neutral
7890,Sports,Yes
8888,Travel,Neutral
14089,Politics,Yes
13249,Finance,No
14339,Finance,Yes
16409,Technology,Neutral
19279,Politics,No
14078,Finance,Neutral
9368,Fashion,Yes
3143,Finance,Yes
21815,Sports,No
9709,Politics,Yes
1477,Travel,Yes
5681,Sports,No
7487,Fashion,No
7034,Sports,No
15291,Fashion,Yes
3141,Finance,No
6449,Finance,Yes
19029,Travel,No
3670,Travel,No
7205,Sports,Neutral
14957,Sports,Neutral
10668,Fashion,No
3454,Politics,Yes
15107,Finance,No
25691,Fashion,Neutral
3637,Politics,Yes
24850,Technology,Yes
29726,Politics,Neutral
13475,Technology,No
24808,Travel,Neutral
937,Sports,Neutral
1574,Politics,No
27118,Sports,No
23950,Travel,No
16954,Politics,Yes
3214,Travel,No
338,Fashion,Yes
3784,Fashion,Yes
5078,Sports,Yes
26750,Travel,No
6188,Travel,No
16047,Sports,Neutral
4566,Politics,Neutral
9605,Technology,Yes
24767,Technology,Yes
7080,Finance,Neutral
5567,Travel,No
20894,Travel,Yes
4828,Sports,No
23573,Politics,No
11662,Sports,No
25175,Sports,Yes
17359,Sports,Neutral
19591,Finance,Neutral
29088,Sports,Neutral
24685,Sports,Yes
20032,Technology,Neutral
2298,Fashion,Neutral
9529,Travel,No
12417,Sports,Neutral
23066,Politics,No
7845,Sports,Yes
28178,Fashion,Neutral
17850,Sports,Neutral
7154,Fashion,No
29883,Politics,Neutral
29900,Fashion,Yes
17832,Technology,Yes
19068,Technology,No
19548,Sports,Yes
4290,Fashion,No
19035,Technology,Yes
18821,Politics,No
3400,Finance,Neutral
594,Politics,No
1560,Technology,Yes
15636,Technology,Yes
6240,Fashion,Yes
16849,Sports,Yes
10989,Politics,Neutral
22919,Sports,Neutral
8138,Travel,Yes
10545,Fashion,No
18616,Sports,No
7797,Finance,Neutral
12034,Sports,Neutral
18894,Travel,Neutral
11542,Fashion,Neutral
25090,Finance,No
15419,Sports,No
15398,Travel,Yes
26942,Politics,No
15704,Technology,Neutral
273,Sports,No
14301,Travel,Yes
3936,Technology,No
26692,Finance,No
1201,Fashion,No
6988,Fashion,Neutral
20911,Politics,Yes
368,Finance,No
16155,Fashion,Yes
23239,Sports,Neutral
11336,Travel,No
17751,Technology,No
9719,Travel,Yes
17336,Finance,Yes
22535,Travel,No
8439,Sports,Neutral
29560,Travel,No
10793,Finance,No
25328,Technology,No
17350,Technology,Yes
3654,Fashion,No
15735,Technology,Yes
10903,Politics,Yes
28390,Finance,No
3388,Fashion,No
12552,Fashion,Yes
4937,Sports,Yes
22882,Fashion,Yes
19520,Finance,Neutral
23367,Fashion,No
21127,Technology,No
25488,Technology,Neutral
23377,Travel,No
29676,Sports,Neutral
18462,Fashion,Neutral
28714,Travel,Yes
12534,Finance,Yes
14228,Fashion,No
654,Fashion,Neutral
15044,Technology,Neutral
19937,Fashion,Yes
14280,Politics,Yes
10463,Technology,No
27948,Technology,Yes
19671,Politics,Yes
15669,Technology,Yes
19223,Sports,Neutral
7522,Politics,No
28970,Politics,Yes
15897,Sports,Yes
22365,Sports,No
15017,Politics,Neutral
1268,Politics,Neutral
15080,Technology,Yes
18689,Technology,No
15165,Finance,No
25421,Sports,Yes
16614,Technology,Neutral
15975,Sports,Neutral
16840,Travel,No
4766,Finance,No
3973,Travel,Neutral
22953,Finance,No
2080,Finance,Neutral
11821,Fashion,No
6739,Travel,Neutral
24941,Technology,No
5033,Fashion,Neutral
4974,Technology,Neutral
26349,Politics,Neutral
20600,Sports,Yes
29592,Travel,Yes
10778,Finance,Neutral
21276,Fashion,No
6950,Finance,No
5875,Travel,Yes
543,Fashion,Neutral
26121,Technology,No
22246,Travel,No
2668,Travel,Neutral
13650,Travel,Yes
8756,Technology,Yes
9804,Sports,Yes
22758,Politics,No
3166,Fashion,Yes
24394,Travel,Neutral
10046,Technology,No
21830,Fashion,No
19370,Sports,Yes
23093,Finance,Neutral
16641,Fashion,Yes
15645,Politics,No
28811,Travel,No
2248,Technology,Yes
13428,Politics,No
4898,Technology,No
313,Travel,No
18148,Finance,No
463,Finance,Yes
27884,Technology,Neutral
14929,Finance,Neutral
2044,Sports,Neutral
23542,Politics,Yes
28138,Finance,No
8832,Fashion,No
9490,Sports,No
12468,Travel,Neutral
6749,Sports,Yes
22121,Politics,Yes
8039,Finance,Neutral
26597,Finance,No
7907,Travel,Neutral
173,Politics,No
10109,Fashion,Yes
4809,Technology,No
17941,Politics,No
29722,Politics,No
824,Finance,Yes
6344,Technology,Yes
18817,Politics,Yes
26685,Politics,Yes
1095,Sports,Yes
23669,Politics,Yes
21448,Fashion,No
5006,Technology,Neutral
2198,Sports,No
18619,Fashion,No
10939,Fashion,Yes
16240,Finance,Neutral
2369,Technology,Yes
17832,Travel,Yes
2640,Technology,No
28232,Sports,Neutral
26393,Technology,Neutral
21533,Sports,Neutral
25749,Fashion,Yes
850,Fashion,Neutral
13645,Politics,No
13742,Sports,No
5187,Sports,No
11951,Sports,Neutral
15718,Finance,No
23632,Travel,Neutral
21749,Fashion,Neutral
16808,Technology,No
7582,Technology,Yes
2737,Sports,Yes
28485,Sports,Neutral
5248,Travel,No
16177,Finance,Neutral
23761,Travel,Yes
19943,Sports,No
13707,Sports,Neutral
23425,Travel,Yes
22435,Finance,No
17453,Finance,Neutral
3724,Politics,Yes
1723,Politics,Yes
11054,Sports,No
9845,Fashion,Yes
21005,Sports,Yes
9468,Technology,Neutral
10352,Fashion,No
26367,Finance,Yes
2559,Finance,Yes
4347,Fashion,Neutral
2425,Travel,Yes
15334,Sports,Yes
23525,Politics,No
27672,Politics,Neutral
12057,Sports,No
9695,Politics,Neutral
11938,Travel,Yes
28593,Technology,Yes
27310,Politics,Yes
6724,Fashion,Neutral
19749,Travel,No
14276,Sports,Yes
26841,Finance,Neutral
9254,Technology,Yes
16599,Finance,Yes
17881,Sports,Yes
7468,Politics,Neutral
9037,Finance,Yes
25657,Fashion,Yes
5519,Sports,Yes
2023,Travel,No
8427,Fashion,Neutral
20115,Politics,Neutral
16049,Sports,Neutral
26380,Sports,Neutral
14748,Fashion,Neutral
16180,Finance,Neutral
29510,Finance,Yes
24361,Finance,No
22689,Finance,Neutral
27950,Fashion,Neutral
13725,Travel,No
27375,Sports,Yes
7542,Fashion,Yes
29472,Technology,Neutral
27853,Travel,No
15530,Politics,Yes
19786,Finance,Yes
11508,Finance,Neutral
3977,Travel,Neutral
12513,Travel,Yes
28469,Finance,Yes
18914,Sports,No
25761,Fashion,Yes
8260,Travel,No
1833,Politics,Neutral
5967,Technology,Neutral
13352,Finance,Yes
29767,Technology,Neutral
6720,Fashion,Yes
8066,Politics,Yes
24397,Sports,Yes
5517,Politics,Yes
10820,Fashion,No
28609,Travel,No
3157,Fashion,Neutral
4120,Travel,No
29570,Finance,Neutral
14214,Fashion,Neutral
22188,Finance,Neutral
22843,Sports,Yes
17206,Technology,Yes
27826,Sports,Yes
17129,Travel,Yes
604,Technology,No
6366,Politics,Neutral
1650,Fashion,No
8292,Technology,Yes
27577,Politics,No
1434,Fashion,Yes
21026,Fashion,Neutral
15549,Sports,Neutral
19857,Politics,No
1920,Technology,Neutral
5498,Finance,No
16047,Technology,Neutral
1380,Fashion,No
7337,Technology,Yes
8098,Travel,No
19626,Sports,Neutral
8966,Finance,Yes
20646,Travel,No
15211,Politics,No
27680,Sports,Yes
13630,Travel,Neutral
5831,Fashion,Neutral
25602,Technology,Yes
11276,Technology,Yes
5614,Finance,No
4226,Fashion,No
29009,Travel,Neutral
24924,Finance,No
10378,Fashion,Yes
10078,Politics,Yes
23717,Travel,Yes
16844,Politics,Yes
16186,Fashion,Yes
3436,Travel,Neutral
19613,Travel,Yes
26319,Sports,No
20772,Sports,Yes
3155,Technology,Neutral
9472,Travel,Yes
27526,Travel,No
7998,Politics,Yes
2957,Finance,Yes
4593,Sports,Neutral
18516,Fashion,Yes
25295,Sports,Neutral
8027,Finance,No
17517,Sports,Neutral
19748,Fashion,No
15044,Technology,Neutral
7995,Fashion,No
1780,Travel,Yes
21069,Finance,No
1693,Travel,Neutral
19396,Technology,Neutral
20972,Technology,Neutral
29153,Politics,No
1170,Technology,Yes
28044,Sports,Neutral
9394,Fashion,Yes
16951,Sports,Yes
7681,Travel,No
1921,Politics,Neutral
21904,Sports,No
25954,Travel,Yes
15464,Finance,No
10406,Fashion,No
4530,Finance,Yes
28973,Fashion,No
10562,Travel,No
26417,Politics,No
287,Technology,Yes
6765,Politics,Yes
10450,Fashion,Yes
1998,Travel,Neutral
2952,Politics,No
24668,Travel,Yes
19646,Politics,Neutral
7410,Travel,Neutral
10822,Fashion,Neutral
6884,Travel,No
10993,Travel,Yes
28597,Finance,No
26658,Politics,No
20932,Travel,Neutral
6945,Fashion,Neutral
11971,Finance,Yes
27498,Politics,No
18811,Politics,Yes
7193,Sports,No
20072,Politics,Yes
3680,Travel,No
719,Sports,Yes
22986,Sports,No
14764,Sports,No
6843,Travel,No
21986,Fashion,Yes
12010,Travel,Neutral
7324,Technology,No
13924,Fashion,Neutral
11263,Politics,Neutral
20537,Finance,Neutral
19426,Sports,Yes
25603,Finance,No
22499,Technology,Yes
7732,Finance,Yes
4943,Sports,No
10604,Sports,Neutral
6005,Fashion,Neutral
9138,Politics,Yes
8026,Fashion,No
18319,Fashion,No
19690,Travel,No
1891,Politics,No
24034,Politics,Neutral
20641,Sports,Neutral
25963,Fashion,Yes
5594,Travel,Yes
13706,Technology,Neutral
28696,Travel,Neutral
17560,Fashion,Yes
21911,Technology,Neutral
23233,Politics,Neutral
7503,Technology,Neutral
7454,Politics,Yes
3749,Sports,No
18759,Sports,No
14694,Technology,Yes
8788,Politics,Neutral
11375,Technology,No
9007,Fashion,Yes
25111,Technology,Yes
914,Finance,Neutral
25318,Sports,No
23652,Politics,No
9984,Finance,Yes
21648,Travel,No
26157,Sports,Neutral
28275,Finance,Yes
1158,Technology,Yes
15925,Finance,Yes
17170,Fashion,No
12634,Fashion,Neutral
8010,Finance,Yes
29317,Finance,Neutral
9703,Travel,No
27934,Politics,Neutral
4508,Sports,Yes
4741,Sports,No
24371,Finance,Yes
4434,Fashion,Neutral
26549,Technology,Neutral
28005,Sports,Neutral
20788,Technology,Yes
14368,Fashion,Yes
6213,Fashion,Yes
7919,Travel,No
6327,Technology,Neutral
11346,Politics,Yes
14887,Politics,No
15891,Politics,Yes
22884,Sports,Yes
2158,Sports,Neutral
13334,Travel,Yes
4442,Fashion,No
8885,Fashion,Yes
24734,Fashion,Yes
12397,Finance,No
9297,Travel,Neutral
19602,Fashion,No
8517,Sports,No
25127,Technology,Yes
9430,Finance,Yes
13649,Finance,No
3858,Finance,Neutral
11636,Politics,Yes
17002,Fashion,No
26350,Sports,Neutral
23119,Travel,Yes
14048,Travel,No
13190,Politics,Yes
20586,Finance,Neutral
27545,Politics,Neutral
10350,Politics,Neutral
4439,Technology,No
4381,Finance,No
3614,Sports,Yes
171,Finance,Yes
12809,Politics,Neutral
16679,Fashion,No
3826,Sports,No
8682,Sports,Yes
7933,Finance,Yes
11486,Fashion,No
12124,Finance,Neutral
8502,Sports,No
11502,Politics,Yes
26083,Technology,Neutral
24838,Politics,Neutral
768,Sports,Yes
2364,Travel,Yes
27811,Fashion,No
172,Technology,No
26457,Technology,No
4393,Politics,Yes
16371,Travel,No
13088,Sports,Yes
28482,Finance,No
21747,Fashion,Yes
24572,Sports,Neutral
18135,Fashion,Yes
15171,Travel,Neutral
6478,Technology,Yes
22160,Politics,Neutral
13248,Fashion,Yes
23083,Travel,No
5029,Sports,Yes
13015,Politics,No
9910,Finance,No
10713,Sports,No
15891,Sports,No
16806,Fashion,No
12855,Politics,Neutral
5195,Finance,Neutral
17777,Travel,No
16830,Fashion,No
16927,Sports,No
9228,Finance,No
18228,Finance,No
27342,Fashion,Neutral
20638,Fashion,Yes
26243,Travel,Neutral
1026,Finance,No
6552,Fashion,No
17243,Technology,No
23977,Fashion,No
21449,Travel,No
27772,Politics,No
18690,Technology,No
15904,Fashion,No
8489,Finance,Yes
5978,Technology,Neutral
1168,Finance,Neutral
17719,Fashion,Yes
16740,Fashion,No
17413,Politics,Yes
2510,Sports,No
12589,Fashion,Neutral
26619,Technology,No
724,Sports,Yes
19147,Fashion,Yes
24799,Politics,Neutral
25797,Finance,Neutral
27242,Travel,Yes
27459,Fashion,No
24018,Technology,Yes
23596,Travel,Yes
14118,Sports,Yes
366,Sports,No
24030,Fashion,Neutral
27630,Finance,No
18184,Technology,Neutral
24195,Fashion,Yes
5100,Fashion,Yes
5122,Sports,Neutral
5538,Finance,Neutral
14909,Finance,Neutral
7035,Sports,Yes
19529,Travel,No
25642,Sports,No
19689,Politics,No
11189,Sports,Neutral
25395,Sports,Neutral
